file,timeY,resultY,timeZ,resultZ,timeC,resultC,resultDc,smtTimeDc,smtTimeDO,smtTimeDOOOI,smtTimeDOI,resultDO,resultDOOOI,resultDOI,result
Chua-1-VC2-U-chunk-0156,0.0,unsat,0.01,unsat,0.02,unsat,unsat,0.0,0.0,0.05,0.02,,,,unsat
Chua-2-IL-L-chunk-0030,0.0,sat,0.01,sat,0.02,sat,sat,0.0,0.0,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
Chua-2-IL-L-chunk-0035,0.0,sat,,,0.04,sat,sat,0.0,0.0,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
Chua-2-IL-L-chunk-0064,0.0,sat,,,0.03,sat,sat,0.01,0.01,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
Chua-2-IL-L-chunk-0066,0.0,sat,,,0.02,sat,sat,0.0,0.01,0.02,0.04,$\delta$,$\delta$,$\delta$,sat
Chua-2-IL-L-chunk-0071,0.0,sat,0.01,sat,0.03,sat,sat,0.0,0.0,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
Chua-2-VC1-L-chunk-0046,0.0,sat,,,0.03,sat,sat,0.0,0.0,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
Chua-2-VC1-L-chunk-0051,0.0,sat,,,0.04,sat,sat,0.03,0.02,0.03,0.03,$\delta$,$\delta$,$\delta$,sat
Chua-2-VC1-L-chunk-0080,0.0,sat,0.01,sat,0.02,sat,sat,0.0,0.0,0.03,0.01,$\delta$,$\delta$,$\delta$,sat
Chua-2-VC1-L-chunk-0082,0.0,sat,0.01,sat,0.02,sat,sat,0.0,0.01,0.02,0.02,$\delta$,$\delta$,$\delta$,sat
Chua-2-VC1-L-chunk-0087,0.0,sat,,,0.05,sat,sat,0.0,0.0,0.02,0.01,$\delta$,$\delta$,$\delta$,sat
Chua-2-VC2-L-chunk-0026,0.0,sat,,,0.03,sat,sat,0.0,0.02,0.22,0.03,$\delta$,$\delta$,$\delta$,sat
Chua-2-VC2-L-chunk-0031,0.0,sat,0.01,sat,0.06,sat,sat,0.0,0.01,0.01,0.03,$\delta$,$\delta$,$\delta$,sat
Chua-2-VC2-L-chunk-0048,0.0,sat,,,0.04,sat,sat,0.01,0.01,0.01,0.02,$\delta$,$\delta$,$\delta$,sat
Collatz.bpl_Iteration1_Loop_2-piece...,1.0,unsat,25.08,unsat,635.85,unsat,,,10.89,11.78,13.07,$\delta$,$\delta$,$\delta$,unsat
Collatz.bpl_Iteration1_Loop_3-piece...,2.41,unsat,126.06,unsat,1404.04,unsat,,,123.48,4803.39,224.53,$\delta$,$\delta$,$\delta$,unsat
Collatz.bpl_Iteration1_Loop_5-phase...,1.96,unsat,38.48,unsat,190.32,unsat,unsat,360.93,13.14,11.99,15.63,$\delta$,$\delta$,$\delta$,unsat
Collatz.bpl_Iteration1_Loop_6-phase...,1.29,unsat,57.82,unsat,161.09,unsat,unsat,1495.24,16.04,14.87,18.85,$\delta$,$\delta$,$\delta$,unsat
Collatz.bpl_Iteration1_Loop_7-phase...,6.6,unsat,240.07,unsat,5955.0,unsat,unsat,3396.13,21.85,20.27,25.58,$\delta$,$\delta$,$\delta$,unsat
CookSeeZuleger-2013TACAS-Fig3_true-...,0.76,unsat,4.76,unsat,11.98,unsat,unsat,21579.0,207.2,262.3,216.5,$\delta$,$\delta$,$\delta$,unsat
CookSeeZuleger-2013TACAS-Fig3_true-...,8.23,unsat,58.71,unsat,270.86,unsat,,,18919.8,21465.1,22346.6,$\delta$,$\delta$,$\delta$,unsat
CookSeeZuleger-2013TACAS-Fig3_true-...,2.22,unsat,12.7,unsat,77.13,unsat,,,1996.87,2168.79,2036.49,$\delta$,$\delta$,$\delta$,unsat
CookSeeZuleger-2013TACAS-Fig7a_true...,26.82,unsat,61.08,unsat,306.31,unsat,,,34390.6,35378.6,36470.4,$\delta$,$\delta$,$\delta$,unsat
CookSeeZuleger-2013TACAS-Fig7a_true...,3.82,unsat,45.0,unsat,82.31,unsat,,,7257.7,10757.9,8537.01,$\delta$,$\delta$,$\delta$,unsat
CookSeeZuleger-2013TACAS-Fig7b_true...,10.62,unsat,2260.91,unsat,,,,,,,,,,,unsat
CooperatingT2_consts1.bpl_Iteration...,0.8,sat,0.58,sat,1.08,sat,,,0.19,0.16,0.19,$\delta$,$\delta$,$\delta$,sat
CooperatingT2_consts1.bpl_Iteration...,3.75,sat,1.21,sat,6.22,sat,,,0.31,0.24,0.33,$\delta$,$\delta$,$\delta$,sat
CooperatingT2_consts1.bpl_Iteration...,0.13,sat,0.66,sat,1.79,sat,,,0.19,0.17,0.22,$\delta$,$\delta$,$\delta$,sat
Damaskus.bpl_Iteration1_Lasso_6-pha...,0.39,sat,0.43,sat,3.09,sat,,,0.25,0.21,0.31,$\delta$,$\delta$,$\delta$,sat
Damaskus.bpl_Iteration1_Lasso_7-pha...,0.36,sat,4.61,sat,13.86,sat,,,0.38,0.32,0.57,$\delta$,$\delta$,$\delta$,sat
Gcd.bpl_Iteration1_Lasso_4-pieceTem...,6.62,sat,27.35,sat,74.81,sat,,,30.26,32.51,33.22,$\delta$,$\delta$,$\delta$,sat
Gcd.bpl_Iteration1_Lasso_7-phaseTem...,58.94,sat,54.82,sat,51.81,sat,,,1.0,1.06,1.02,$\delta$,$\delta$,$\delta$,sat
GcdNew.bpl_Iteration1_Lasso_3-piece...,5.89,sat,63.95,sat,143.89,sat,,,406.31,407.28,438.18,$\delta$,$\delta$,$\delta$,sat
GcdNew.bpl_Iteration1_Lasso_4-piece...,42.66,sat,551.58,sat,621.27,sat,,,1998.55,2152.22,1993.85,$\delta$,$\delta$,$\delta$,sat
GcdNew.bpl_Iteration1_Lasso_5-phase...,0.94,sat,12.04,sat,51.84,sat,,,26.39,48.79,24.94,$\delta$,$\delta$,$\delta$,sat
GcdNew.bpl_Iteration1_Lasso_6-phase...,4.7,sat,52.71,sat,212.3,sat,,,48.53,46.66,46.67,$\delta$,$\delta$,$\delta$,sat
GcdNew.bpl_Iteration1_Lasso_7-phase...,23.51,sat,169.08,sat,1328.26,sat,,,77.64,83.0,83.65,$\delta$,$\delta$,$\delta$,sat
Gcd_havoc.bpl_Iteration1_Lasso_3-pi...,0.62,sat,5.63,sat,21.06,sat,,,17.35,18.03,17.53,$\delta$,$\delta$,$\delta$,sat
Gcd_havoc.bpl_Iteration1_Lasso_4-pi...,4.43,sat,28.96,sat,74.5,sat,,,115.89,124.46,117.39,$\delta$,$\delta$,$\delta$,sat
Gcd_havoc.bpl_Iteration1_Lasso_6-ph...,0.45,sat,3.12,sat,19.55,sat,,,0.49,0.51,0.5,$\delta$,$\delta$,$\delta$,sat
Gcd_havoc.bpl_Iteration1_Lasso_7-ph...,2.93,sat,30.61,sat,52.05,sat,,,0.84,7.57,0.86,$\delta$,$\delta$,$\delta$,sat
Gothenburg.bpl_Iteration1_Lasso_7-p...,2.4,sat,5.51,sat,14.61,sat,sat,4997.17,0.45,3.82,0.64,$\delta$,$\delta$,$\delta$,sat
Gulwani.bpl_Iteration1_Lasso_4-piec...,25.77,unsat,71.91,unsat,262.83,unsat,,,1144.07,1229.96,1218.63,$\delta$,$\delta$,$\delta$,unsat
Gulwani.bpl_Iteration1_Lasso_6-phas...,0.52,unsat,1.16,unsat,7.4,unsat,unsat,21825.7,54.05,57.32,59.36,$\delta$,$\delta$,$\delta$,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,44.86,unsat,2979.05,unsat,2109.43,unsat,,,,,,,,,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,0.45,unsat,3.54,unsat,40.0,unsat,,,2957.27,2988.52,3109.66,$\delta$,$\delta$,$\delta$,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,0.95,unsat,215.52,unsat,67.75,unsat,,,5596.45,4788.15,9016.89,$\delta$,$\delta$,$\delta$,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,0.44,unsat,107.77,unsat,59.8,unsat,,,2097.45,2088.53,2788.98,$\delta$,$\delta$,$\delta$,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,1.73,unsat,699.71,unsat,311.51,unsat,,,7987.3,7022.23,11439.9,$\delta$,$\delta$,$\delta$,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,1.98,unsat,157.72,unsat,110.02,unsat,,,12048.2,13097.2,15274.5,$\delta$,$\delta$,$\delta$,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,7.89,unsat,507.9,unsat,128.87,unsat,,,6424.21,5502.09,8994.25,$\delta$,$\delta$,$\delta$,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,46.94,unsat,3425.02,unsat,3083.66,unsat,,,32131.1,32542.1,,$\delta$,$\delta$,,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,238.29,unsat,17728.82,unsat,30219.53,unsat,,,,,,,,,unsat
GulwaniJainKoskinen-2009PLDI-Fig1_t...,14.43,unsat,2504.21,unsat,608.5,unsat,,,27965.6,29617.1,41878.3,$\delta$,$\delta$,$\delta$,unsat
GulwaniResetBranchOnly.bpl_Iteratio...,0.47,sat,5.95,sat,269.89,sat,sat,30.47,0.45,0.4,0.43,$\delta$,$\delta$,$\delta$,sat
GulwaniResetBranchOnly.bpl_Iteratio...,0.16,sat,0.2,sat,25.98,sat,,,0.26,0.24,0.25,$\delta$,$\delta$,$\delta$,sat
GulwaniResetBranchOnly.bpl_Iteratio...,0.64,sat,2.42,sat,15.76,sat,,,0.38,0.41,0.4,$\delta$,$\delta$,$\delta$,sat
HarrisLalNoriRajamani-2010SAS-Fig1_...,5.01,unsat,10.97,unsat,3.9,unsat,,,0.17,0.17,0.2,$\delta$,$\delta$,$\delta$,unsat
KroeningSharyginaTsitovichWinterste...,0.59,unsat,12.41,unsat,237.3,unsat,unsat,4153.44,128.87,122.05,127.72,$\delta$,$\delta$,$\delta$,unsat
KroeningSharyginaTsitovichWinterste...,2.11,unsat,71.9,unsat,1008.6,unsat,unsat,21184.1,349.35,361.17,405.1,$\delta$,$\delta$,$\delta$,unsat
KroeningSharyginaTsitovichWinterste...,1.58,unsat,35.76,unsat,721.06,unsat,,,3410.61,3612.78,5853.09,$\delta$,$\delta$,$\delta$,unsat
KroeningSharyginaTsitovichWinterste...,3.38,unsat,459.52,unsat,1341.73,unsat,,,16596.1,18377.8,32310.0,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex1_true...,2.33,sat,3.79,sat,26.22,sat,,,0.46,0.43,0.44,$\delta$,$\delta$,$\delta$,sat
LeeJonesBen-Amram-2001POPL-Ex2_true...,10.3,unsat,12.81,unsat,54.56,unsat,,,0.59,0.58,0.57,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex2_true...,2.87,sat,7.51,sat,32.0,sat,,,4.33,4.24,4.34,$\delta$,$\delta$,$\delta$,sat
LeeJonesBen-Amram-2001POPL-Ex5_true...,343.25,unsat,8357.99,unsat,1453.2,unsat,,,49.42,53.51,55.1,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex5_true...,4278.77,unsat,7382.99,unsat,,,,,11.28,11.0,11.75,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex5_true...,,,,,,,,,332.87,340.75,344.24,$\delta$,$\delta$,$\delta$,$\delta$-sat
LeeJonesBen-Amram-2001POPL-Ex5_true...,6.95,unsat,70.85,unsat,406.12,unsat,unsat,18191.0,1.16,1.08,1.25,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex5_true...,62.09,unsat,430.67,unsat,429.61,unsat,,,3.37,3.43,3.49,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex5_true...,8.99,unsat,54.87,unsat,42.17,unsat,,,4.93,5.22,5.38,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex5_true...,0.33,unsat,3.76,unsat,101.25,unsat,unsat,9279.89,0.75,0.7,0.74,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex5_true...,32.52,unsat,12.65,unsat,279.53,unsat,,,21.2,18.2,21.7,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex5_true...,1.93,unsat,18.24,unsat,83.97,unsat,,,1.85,1.89,1.87,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex5_true...,1322.16,unsat,684.34,unsat,10903.61,unsat,,,6.16,6.09,5.99,$\delta$,$\delta$,$\delta$,unsat
LeeJonesBen-Amram-2001POPL-Ex6_true...,0.56,sat,2.41,sat,32.5,sat,,,0.39,0.44,0.51,$\delta$,$\delta$,$\delta$,sat
LeeJonesBen-Amram-2001POPL-Ex6_true...,0.9,sat,3.58,sat,12.57,sat,,,0.41,0.4,0.5,$\delta$,$\delta$,$\delta$,sat
LeeJonesBen-Amram-2001POPL-Ex6_true...,0.33,sat,2.55,sat,12.23,sat,,,0.24,0.25,0.3,$\delta$,$\delta$,$\delta$,sat
LeeJonesBen-Amram-2001POPL-Ex6_true...,0.96,sat,4.17,sat,63.07,sat,,,0.46,0.42,0.43,$\delta$,$\delta$,$\delta$,sat
Lobnya-Boolean-Reordered.bpl_Iterat...,5.16,unsat,9.26,unsat,160.86,unsat,unsat,1836.08,1.49,1.27,1.61,$\delta$,$\delta$,$\delta$,unsat
Lobnya-Boolean-Reordered.bpl_Iterat...,3.56,unsat,21.5,unsat,56.76,unsat,unsat,1600.66,0.96,0.89,1.01,$\delta$,$\delta$,$\delta$,unsat
Madrid.bpl_Iteration1_Lasso_4-piece...,63.21,unsat,160.97,unsat,41.92,unsat,,,0.16,0.18,0.22,$\delta$,$\delta$,$\delta$,unsat
Masse_true-termination.c_Iteration1...,4.19,unsat,4.89,unsat,21.14,unsat,,,29.04,29.88,29.15,$\delta$,$\delta$,$\delta$,unsat
Masse_true-termination.c_Iteration1...,2.66,unsat,6.33,unsat,26.76,unsat,,,241.96,224.7,240.42,$\delta$,$\delta$,$\delta$,unsat
Masse_true-termination.c_Iteration1...,47.95,unsat,41.94,unsat,114.94,unsat,,,1288.85,1275.24,1173.83,$\delta$,$\delta$,$\delta$,unsat
Masse_true-termination.c_Iteration1...,118.29,unsat,30.47,unsat,94.0,unsat,,,193.81,191.95,191.58,$\delta$,$\delta$,$\delta$,unsat
MenloPark.bpl_Iteration1_Lasso_3-pi...,7.2,unsat,19.01,unsat,27.68,unsat,,,0.13,0.12,0.13,$\delta$,$\delta$,$\delta$,unsat
MenloPark.bpl_Iteration1_Lasso_4-pi...,163.99,unsat,544.21,unsat,587.02,unsat,,,0.23,0.18,0.19,$\delta$,$\delta$,$\delta$,unsat
MenloPark.bpl_Iteration1_Lasso_7-ph...,3.76,sat,1.43,sat,41.11,sat,sat,1643.61,0.27,0.21,0.23,$\delta$,$\delta$,$\delta$,sat
NonTerminationDifficult.bpl_Iterati...,0.73,unsat,7.98,unsat,13.78,unsat,,,0.21,0.21,0.22,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig7.bpl_Iterati...,2.52,sat,6.52,sat,47.93,sat,,,1.57,1.52,1.77,$\delta$,$\delta$,$\delta$,sat
NoriSharma-2013FSE-Fig7_true-termin...,2.23,sat,4.93,sat,18.36,sat,,,1.56,1.48,1.63,$\delta$,$\delta$,$\delta$,sat
NoriSharma-2013FSE-Fig8_true-termin...,79.19,unsat,267.31,unsat,331.82,unsat,,,124.44,123.56,127.61,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig8_true-termin...,354.12,unsat,1461.48,unsat,2650.35,unsat,,,214.78,219.36,226.58,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig8_true-termin...,6.86,unsat,45.7,unsat,76.12,unsat,,,65.4,67.96,66.21,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig8_true-termin...,34.74,unsat,63.07,unsat,97.9,unsat,,,190.2,194.49,202.25,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig8_true-termin...,885.9,unsat,276.68,unsat,1011.93,unsat,,,3.93,3.9,4.59,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig8_true-termin...,70.01,unsat,38.9,unsat,288.86,unsat,unsat,26594.6,2.13,2.13,2.47,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig8_true-termin...,27.88,unsat,310.52,unsat,148.01,unsat,,,4363.33,5709.01,5875.53,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig8_true-termin...,2.59,unsat,23.47,unsat,45.83,unsat,,,913.82,1099.63,1194.42,$\delta$,$\delta$,$\delta$,unsat
NoriSharma-2013FSE-Fig8_true-termin...,6.56,unsat,9.29,unsat,37.53,unsat,unsat,1878.55,1.22,1.25,1.46,$\delta$,$\delta$,$\delta$,unsat
OpposedDisjuncts.bpl_Iteration1_Las...,1.04,unsat,213.69,unsat,751.91,unsat,unsat,16471.3,51.48,39.27,40.57,$\delta$,$\delta$,$\delta$,unsat
OpposedDisjuncts.bpl_Iteration1_Las...,17281.87,unsat,2861.82,unsat,3406.82,unsat,,,1439.89,1175.17,1302.02,$\delta$,$\delta$,$\delta$,unsat
OpposedDisjuncts.bpl_Iteration1_Las...,0.38,unsat,44.34,unsat,349.46,unsat,unsat,14723.4,28.56,21.27,23.03,$\delta$,$\delta$,$\delta$,unsat
OpposedDisjuncts.bpl_Iteration1_Las...,0.65,unsat,12.37,unsat,41.85,unsat,unsat,15667.1,16.51,10.42,11.5,$\delta$,$\delta$,$\delta$,unsat
OpposedDisjuncts.bpl_Iteration1_Las...,593.37,unsat,65.82,unsat,263.38,unsat,,,273.96,226.75,231.19,$\delta$,$\delta$,$\delta$,unsat
OpposedDisjuncts.bpl_Iteration1_Las...,25.75,unsat,9.82,unsat,28.36,unsat,,,29.13,22.61,23.32,$\delta$,$\delta$,$\delta$,unsat
OpposedDisjuncts.bpl_Iteration1_Loo...,1.36,unsat,22.13,unsat,116.66,unsat,unsat,196.94,2.58,2.49,2.67,$\delta$,$\delta$,$\delta$,unsat
SanDiego.bpl_Iteration1_Loop_4-piec...,3.25,sat,3.04,sat,10.09,sat,,,0.27,0.28,0.26,$\delta$,$\delta$,$\delta$,sat
SyntaxSupportBooleans5.bpl_Iteratio...,0.96,sat,6.14,sat,50.56,sat,,,266.06,302.56,306.47,$\delta$,$\delta$,$\delta$,sat
SyntaxSupportDisjunction1.bpl_Itera...,0.53,sat,1.94,sat,6.42,sat,,,11.47,30.69,12.24,$\delta$,$\delta$,$\delta$,sat
SyntaxSupportDivision1.bpl_Iteratio...,3.38,sat,44.05,sat,169.8,sat,,,514.37,566.81,506.98,$\delta$,$\delta$,$\delta$,sat
SyntaxSupportDivision1.bpl_Iteratio...,22.49,sat,279.84,sat,585.96,sat,,,4650.02,4657.2,5003.41,$\delta$,$\delta$,$\delta$,sat
SyntaxSupportDivision1.bpl_Iteratio...,0.96,sat,19.11,sat,37.2,sat,,,12.63,31.13,13.4,$\delta$,$\delta$,$\delta$,sat
SyntaxSupportDivision1.bpl_Iteratio...,6.41,sat,170.05,sat,280.03,sat,,,43.89,88.77,59.82,$\delta$,$\delta$,$\delta$,sat
SyntaxSupportDivision1.bpl_Iteratio...,1.55,sat,40.05,sat,123.78,sat,,,24.96,60.21,37.92,$\delta$,$\delta$,$\delta$,sat
TelAviv-Amir-Minimum_true-terminati...,16.96,sat,73.21,sat,510.8,sat,,,8627.56,8571.99,8653.47,$\delta$,$\delta$,$\delta$,sat
TelAviv-Amir-Minimum_true-terminati...,150.06,sat,2374.23,sat,5465.35,sat,,,,,,,,,sat
TelAviv-Amir-Minimum_true-terminati...,2.07,sat,69.18,sat,486.76,sat,,,1379.2,1432.83,1448.71,$\delta$,$\delta$,$\delta$,sat
TelAviv-Amir-Minimum_true-terminati...,30.98,sat,666.65,sat,1943.64,sat,,,13862.9,11871.0,12713.7,$\delta$,$\delta$,$\delta$,sat
TelAviv-Amir-Minimum_true-terminati...,141.33,sat,2678.72,sat,5595.14,sat,,,,,,,,,sat
TelAviv-Amir-Minimum_true-terminati...,57.93,sat,634.68,sat,1971.0,sat,,,,,,,,,sat
TelAviv-Amir-Minimum_true-terminati...,1.27,unsat,31.41,unsat,27.44,unsat,,,1569.34,2010.59,1782.8,$\delta$,$\delta$,$\delta$,unsat
TelAviv-AmirMinimum.bpl_Iteration1_...,1.86,sat,31.98,sat,99.84,sat,,,12.16,37.43,12.51,$\delta$,$\delta$,$\delta$,sat
TelAviv-AmirMinimum.bpl_Iteration1_...,9.16,sat,175.54,sat,370.87,sat,,,86.83,138.71,86.95,$\delta$,$\delta$,$\delta$,sat
_array1.i_3_2_2.bpl_11,275.09,unsat,136.55,unsat,204.36,unsat,,,0.06,0.06,0.09,$\delta$,$\delta$,$\delta$,unsat
_array_monotonic.i_3_2_2.bpl_11,444.21,unsat,1031.8,unsat,367.61,unsat,,,0.09,0.14,0.09,$\delta$,$\delta$,$\delta$,unsat
_array_ptr_single_elem_init.i_4_2_2...,14570.24,unsat,15007.8,unsat,3068.88,unsat,,,0.12,0.13,0.13,$\delta$,$\delta$,$\delta$,unsat
_array_single_elem_init.i_4_2_2.bpl_7,5001.68,unsat,10599.47,unsat,3143.92,unsat,,,0.12,0.11,0.16,$\delta$,$\delta$,$\delta$,unsat
_avg60.i_5_5_4.bpl_5,411.84,unsat,185.48,unsat,120.62,unsat,,,0.19,0.17,0.22,$\delta$,$\delta$,$\delta$,unsat
_const1.i_3_6_2.bpl_11,4614.7,unsat,7417.79,unsat,2878.96,unsat,,,0.09,0.07,0.12,$\delta$,$\delta$,$\delta$,unsat
_count_by_2.i_3_2_2.bpl_11,494.87,unsat,491.34,unsat,172.01,unsat,,,0.05,0.1,0.06,$\delta$,$\delta$,$\delta$,unsat
_count_by_k.i_3_3_2.bpl_11,517.31,unsat,877.84,unsat,311.37,unsat,,,0.07,0.17,0.06,$\delta$,$\delta$,$\delta$,unsat
_count_by_k.i_3_3_2.bpl_7,3.89,unsat,3.12,unsat,2.54,unsat,unsat,47.82,0.05,0.06,0.06,$\delta$,$\delta$,$\delta$,unsat
_count_up_down.i_3_11_2.bpl_13,69.36,unsat,117.19,unsat,58.07,unsat,,,0.34,0.36,0.35,$\delta$,$\delta$,$\delta$,unsat
_fragtest_simple.i_4_5_4.bpl_7,11.63,sat,48.37,sat,18.46,sat,sat,284.02,0.22,0.26,0.25,$\delta$,$\delta$,$\delta$,sat
_functions1.i_3_5_2.bpl_11,2258.49,unsat,3815.42,unsat,495.08,unsat,,,0.08,0.08,0.08,$\delta$,$\delta$,$\delta$,unsat
_gj2007.c.i_4_3_3.bpl_11,,,,,,,,,0.16,0.46,0.18,$\delta$,$\delta$,$\delta$,$\delta$-sat
_gj2007.c.i_4_3_3.bpl_7,12.3,unsat,6.3,unsat,11.86,unsat,unsat,6662.99,0.1,0.1,0.1,$\delta$,$\delta$,$\delta$,unsat
_gr2006.c.i_4_4_3.bpl_11,211.5,unsat,57.58,unsat,149.16,unsat,,,0.15,0.16,0.17,$\delta$,$\delta$,$\delta$,unsat
_gr2006.c.i_4_4_3.bpl_7,7.45,unsat,8.33,unsat,9.85,unsat,unsat,1960.89,0.08,0.09,0.09,$\delta$,$\delta$,$\delta$,unsat
_half_2.i_3_6_2.bpl_7,27.63,unsat,41.32,unsat,17.54,unsat,unsat,59.4,0.05,0.06,0.06,$\delta$,$\delta$,$\delta$,unsat
_hhk2008.c.i_3_3_2.bpl_7,0.65,sat,2.81,sat,1.29,sat,sat,2.04,0.06,0.08,0.08,$\delta$,$\delta$,$\delta$,sat
_hhk2008.c.i_3_3_2.bpl_8,1.95,sat,2.69,sat,1.62,sat,sat,1.06,0.05,0.07,0.08,$\delta$,$\delta$,$\delta$,sat
_jain_5.i_2_4_3.bpl_7,45.16,unsat,42.4,unsat,54.54,unsat,,,0.16,0.18,0.17,$\delta$,$\delta$,$\delta$,unsat
_nested9.i_5_6_6.bpl_7,29089.12,sat,163.24,sat,820.91,sat,,,0.26,0.31,0.38,$\delta$,$\delta$,$\delta$,sat
_overflow1.i_3_8_2.bpl_11,,,,,10424.74,unsat,,,0.06,0.07,0.08,$\delta$,$\delta$,$\delta$,unsat
_overflow1.i_3_8_2.bpl_7,3.28,unsat,9.66,unsat,2.0,unsat,unsat,628.46,0.02,0.04,0.04,$\delta$,$\delta$,$\delta$,unsat
_relax.i_11_7_4.bpl_11,810.74,unsat,244.29,unsat,149.67,unsat,,,1.07,0.9,0.92,$\delta$,$\delta$,$\delta$,unsat
_sanfoundry_10_ground.i_6_3_3.bpl_13,,,,,,,,,1.42,1.34,1.51,$\delta$,$\delta$,$\delta$,$\delta$-sat
_simple1.i_3_6_2.bpl_11,892.02,unsat,3594.34,unsat,396.26,unsat,,,0.06,0.07,0.06,$\delta$,$\delta$,$\delta$,unsat
_simple4.i_3_4_2.bpl_11,3456.97,unsat,20779.22,unsat,780.0,unsat,,,0.07,0.12,0.06,$\delta$,$\delta$,$\delta$,unsat
_sorting_bubblesort_ground.i_4_3_3....,4877.97,unsat,2787.71,unsat,1121.19,unsat,,,0.37,0.38,0.4,$\delta$,$\delta$,$\delta$,unsat
_sorting_bubblesort_ground.i_4_3_3....,1.25,unsat,2.59,unsat,2.97,unsat,unsat,77.43,0.17,0.18,0.19,$\delta$,$\delta$,$\delta$,unsat
_standard_allDiff2_ground.i_4_4_3.b...,76.64,unsat,22.48,unsat,61.56,unsat,,,0.27,0.26,0.25,$\delta$,$\delta$,$\delta$,unsat
_standard_compareModified_ground.i_...,384.02,unsat,753.2,unsat,298.67,unsat,,,0.11,0.1,0.1,$\delta$,$\delta$,$\delta$,unsat
_standard_copy1_ground.i_3_2_2.bpl_11,280.13,unsat,414.98,unsat,168.64,unsat,,,0.06,0.06,0.06,$\delta$,$\delta$,$\delta$,unsat
_standard_copy3_ground.i_3_2_2.bpl_7,263.83,unsat,142.98,unsat,51.4,unsat,,,0.09,0.09,0.09,$\delta$,$\delta$,$\delta$,unsat
_standard_copy4_ground.i_3_2_2.bpl_7,375.24,unsat,241.19,unsat,109.19,unsat,,,0.11,0.11,0.11,$\delta$,$\delta$,$\delta$,unsat
_standard_copy5_ground.i_3_2_2.bpl_7,385.66,unsat,489.12,unsat,194.0,unsat,,,0.15,0.16,0.18,$\delta$,$\delta$,$\delta$,unsat
_standard_copy7_ground.i_3_2_2.bpl_7,6710.58,unsat,1341.5,unsat,404.95,unsat,,,0.16,0.31,0.19,$\delta$,$\delta$,$\delta$,unsat
_standard_copyInitSum2_ground.i_3_2...,322.94,unsat,87.18,unsat,61.88,unsat,,,0.09,0.15,0.08,$\delta$,$\delta$,$\delta$,unsat
_standard_copyInitSum3_ground.i_3_2...,601.83,unsat,206.67,unsat,100.95,unsat,,,0.11,0.18,0.12,$\delta$,$\delta$,$\delta$,unsat
_standard_copyInit_ground.i_3_2_2.b...,60.99,unsat,16.06,unsat,15.97,unsat,,,0.1,0.11,0.07,$\delta$,$\delta$,$\delta$,unsat
_standard_init1_ground.i_3_2_2.bpl_11,225.89,unsat,383.97,unsat,213.16,unsat,,,0.06,0.09,0.08,$\delta$,$\delta$,$\delta$,unsat
_standard_init5_ground.i_3_2_2.bpl_7,1247.99,unsat,332.23,unsat,204.95,unsat,,,0.16,0.14,0.25,$\delta$,$\delta$,$\delta$,unsat
_standard_init6_ground.i_3_2_2.bpl_7,4144.76,unsat,962.62,unsat,284.3,unsat,,,0.19,0.18,0.3,$\delta$,$\delta$,$\delta$,unsat
